,Unnamed: 0,City,Client Group,Contact Method,Country,Date Closed,Language,Month,Organization,Postal/Zip Code,Prog. Area,Program,Prov/State,Reason for Enquiry,Resolution,SRT #,SRT Status,Sector,Topic
1228,1228,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Ontario,"Requires Information on a Procedure
Status Update",Completed,497892,Closed,Digital Transformation Service Sector,Internet radio and wireless
1229,1229,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Patents,Canadian Intellectual Property Office (CIPO),Ontario,"Payment of Fees
Requires Expert Information",Referral (Internal),497851,Closed,Canadian Intellectual Property Office,Intellectual property and copyright
1230,1230,,Individual,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497866,Closed,Digital Transformation Service Sector,Internet radio and wireless
1231,1231,,Individual,Telephone,Canada,2019-01-22,French,Jan,Federal Government,,,Canadian Anti-Fraud Centre (CAFC),Québec,Requires Expert Information,Referral (External),497865,Closed,,Consumer affairs
1232,1232,,Individual,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,Other,Corporations Canada (CC),Québec,Requires Expert Information,Referral (Internal),497869,Closed,Small Business Tourism and Marketplace Services,Corporations
1233,1233,,Individual,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497868,Closed,Digital Transformation Service Sector,Internet radio and wireless
1234,1234,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,New Brunswick,Requires Information on a Procedure,Completed,497860,Closed,Digital Transformation Service Sector,Internet radio and wireless
1235,1235,,Individual,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,,Other,Québec,Complaint,Completed,497859,Closed,,Internet radio and wireless
1236,1236,,Individual,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497864,Closed,Digital Transformation Service Sector,Internet radio and wireless
1237,1237,,Individual,Telephone,Unknown,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Ontario,Spectrum Management and Telecommunications,,Requires Contact Information,Completed,497862,Closed,Spectrum Information Technologies and Telecommunications,Internet radio and wireless
1238,1238,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Ontario,Requires Information on a Procedure,Completed,497863,Closed,Small Business Tourism and Marketplace Services,Internet radio and wireless
1239,1239,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Registration,IC Registration,Ontario,Problem (Non-Technical),Completed,497975,Closed,Communications and Marketing Branch,Other
1240,1240,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497973,Closed,Digital Transformation Service Sector,Internet radio and wireless
1241,1241,Hamilton,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",L8R2X2,,Connecting Families,Ontario,Status Update,Completed,497980,Closed,Digital Transformation Service Sector,Internet radio and wireless
1242,1242,,Individual,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497978,Closed,Digital Transformation Service Sector,Internet radio and wireless
1243,1243,,Unknown,Telephone,Canada,2019-01-22,Unknown,Jan,Not Applicable,,,Not Applicable,,Unknown,Completed,497965,Closed,,Unknown
1244,1244,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Other,Corporations Canada (CC),Ontario,"Requires Contact Information
Requires Expert Information",Completed,497964,Closed,Small Business Tourism and Marketplace Services,Corporations
1245,1245,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Alberta,Requires Information on a Procedure,Completed,497970,Closed,Digital Transformation Service Sector,Internet radio and wireless
1246,1246,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Revive a Corporation,Corporations Canada (CC),Ontario,"Requires Information on a Procedure
Requires Navigational Aid",Completed,497966,Closed,Small Business Tourism and Marketplace Services,Corporations
1247,1247,Richmond,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",V6W1B4,,Connecting Families,British Columbia,Status Update,Completed,497967,Closed,Digital Transformation Service Sector,Internet radio and wireless
1248,1248,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Ontario,Requires Information on a Procedure,Completed,497991,Closed,Digital Transformation Service Sector,Internet radio and wireless
1249,1249,,Company,Telephone,Canada,2019-01-22,English,Jan,"Federal Government
Innovation, Science and Economic Development Canada",,,"Business Development Bank of Canada (BDC)
Connecting Families",Alberta,"Requires Expert Information
Requires Navigational Aid",Completed,497990,Closed,Digital Transformation Service Sector,Financing
1250,1250,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Ontario,Requires Expert Information,Referral (Internal),496883,Closed,Digital Transformation Service Sector,Internet radio and wireless
1251,1251,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Alberta,"Requires Information on a Procedure
Status Update",Completed,497992,Closed,Digital Transformation Service Sector,Internet radio and wireless
1252,1252,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497993,Closed,Digital Transformation Service Sector,Internet radio and wireless
1253,1253,,Entrepreneur,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Trade-Marks,Canadian Intellectual Property Office (CIPO),British Columbia,Requires Information on a Procedure,Referral (Internal),497985,Closed,Canadian Intellectual Property Office,Intellectual property and copyright
1254,1254,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,British Columbia,Requires Information on a Procedure,Completed,497982,Closed,Digital Transformation Service Sector,Internet radio and wireless
1255,1255,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497989,Closed,Digital Transformation Service Sector,Internet radio and wireless
1256,1256,,Individual,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497986,Closed,Digital Transformation Service Sector,Internet radio and wireless
1257,1257,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Saskatchewan,Requires Information on a Procedure,Completed,497987,Closed,Digital Transformation Service Sector,Internet radio and wireless
1258,1258,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Copyrights,Canadian Intellectual Property Office (CIPO),Ontario,"Requires Information on a Procedure
Requires Expert Information",Referral (Internal),497940,Closed,Canadian Intellectual Property Office,Intellectual property and copyright
1259,1259,,Individual,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497942,Closed,Digital Transformation Service Sector,Internet radio and wireless
1260,1260,,Professional Services,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Password,IC Registration,,Problem (Non-Technical),Completed,497951,Closed,Communications and Marketing Branch,Other
1261,1261,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,British Columbia,"Requires Expert Information
Requires Information on a Procedure",Partial Resolution + Internal,497950,Closed,Digital Transformation Service Sector,Internet radio and wireless
1262,1262,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Digital Skills for Youth Program,Ontario,Requires Expert Information,Referral (Internal),497946,Closed,Digital Transformation Service Sector,Imports exports and investment
1263,1263,,Company,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,"NFP - Incorporation
Patents","Corporations Canada (CC)
Canadian Intellectual Property Office (CIPO)",,Requires Expert Information,Completed,497945,Closed,"Small Business Tourism and Marketplace Services
Canadian Intellectual Property Office","Corporations
Intellectual property and copyright"
1264,1264,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Manitoba,"Requires Information on a Procedure
Status Update",Completed,497943,Closed,Digital Transformation Service Sector,Internet radio and wireless
1265,1265,,Individual,Telephone,Canada,2019-01-22,French,Jan,Federal Government,,Other,Canadian Radio-television Telecommunications Commission (CRTC),Québec,"Requires Expert Information
Requires Information on a Procedure",Partial Resolution + External,497947,Closed,,Internet radio and wireless
1266,1266,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,,Requires Information on a Procedure,Completed,497948,Closed,Digital Transformation Service Sector,Internet radio and wireless
1267,1267,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Saskatchewan,Requires Information on a Procedure,Completed,497961,Closed,Digital Transformation Service Sector,Internet radio and wireless
1268,1268,,Individual,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497957,Closed,Digital Transformation Service Sector,Internet radio and wireless
1269,1269,Joliette,Individual,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",J6E3J5,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497963,Closed,Digital Transformation Service Sector,Internet radio and wireless
1270,1270,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497962,Closed,Digital Transformation Service Sector,Internet radio and wireless
1271,1271,,Company,Telephone,Unknown,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,,Innovation Canada Platform,,Requires Information on a Procedure,Completed,497952,Closed,Innovation Canada,Financing
1272,1272,,Individual,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497939,Closed,Digital Transformation Service Sector,Internet radio and wireless
1273,1273,,Company,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,Quebec,Spectrum Management and Telecommunications,Québec,Requires Expert Information,Referral (Internal),497956,Closed,Spectrum Information Technologies and Telecommunications,Internet radio and wireless
1274,1274,Welland,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",L3C4L3,,Connecting Families,Ontario,"Requires Expert Information
Status Update",Referral (Internal),497953,Closed,Digital Transformation Service Sector,Internet radio and wireless
1275,1275,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Prince Edward Island,"Requires Information on a Procedure
Status Update",Completed,497954,Closed,Digital Transformation Service Sector,Internet radio and wireless
1276,1276,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",British Columbia,"Status Update
Requires Expert Information",Partial Resolution + Internal,488470,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1277,1277,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Ontario,Requires Information on a Procedure,Completed,488460,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1278,1278,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Ontario,Status Update,Completed,488407,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1279,1279,,Consultant,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Innovation Canada Platform
Small Business, Tourism and Marketplace Services",Ontario,Requires Information on a Procedure,Completed,488398,Closed,"Innovation Canada
Small Business Tourism and Marketplace Services","Financing
Industries and business"
1280,1280,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Alberta,Technical Problem,Completed,488343,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1281,1281,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Ontario,Requires Information on a Procedure,Completed,488204,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1282,1282,,Company,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Québec,Requires Information on a Procedure,Completed,488198,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1283,1283,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Saskatchewan,Requires Information on a Procedure,Completed,488194,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1284,1284,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",British Columbia,"Requires Expert Information
Requires Information on a Procedure",Completed,488190,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1285,1285,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Ontario,Requires Information on a Procedure,Completed,488099,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1286,1286,,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,New Brunswick,Status Update,Completed,497829,Closed,Digital Transformation Service Sector,Internet radio and wireless
1287,1287,,Company,Telephone,Canada,2019-01-18,English,Jan,"Innovation, Science and Economic Development Canada",,Pacific,Spectrum Management and Telecommunications,British Columbia,Requires Expert Information,Referral (Internal),497633,Closed,Spectrum Information Technologies and Telecommunications,Internet radio and wireless
1288,1288,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Ontario,Requires Information on a Procedure,Completed,487998,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1289,1289,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Ontario,"Requires Expert Information
Requires Information on a Procedure",Partial Resolution + Internal,487987,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1290,1290,,Company,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Québec,Requires Information on a Procedure,Completed,487960,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1291,1291,,Company,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Québec,Requires Information on a Procedure,Completed,487952,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1292,1292,,Professional Services,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",British Columbia,Requires Information on a Procedure,Completed,487943,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1293,1293,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Ontario,Status Update,Completed,487936,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1294,1294,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Québec,Requires Information on a Procedure,Completed,487930,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1295,1295,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",British Columbia,Requires Information on a Procedure,Completed,487919,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1296,1296,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Ontario,Requires Information on a Procedure,Completed,487913,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1297,1297,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Ontario,"Requires Information on a Procedure
Requires Expert Information",Partial Resolution + Internal,487910,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1298,1298,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Saskatchewan,Requires Information on a Procedure,Completed,487905,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1299,1299,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Ontario,"Technical Problem
Requires Expert Information",Partial Resolution + Internal,487900,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1300,1300,,Company,Telephone,Canada,2019-01-22,French,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Québec,"Requires Information on a Procedure
Requires Expert Information",Partial Resolution + Internal,487715,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1301,1301,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Québec,"Requires Expert Information
Requires Information on a Procedure",Referral (Internal),487705,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1302,1302,,Professional Services,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Nova Scotia,Requires Information on a Procedure,Completed,487567,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1303,1303,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Ontario,Requires Information on a Procedure,Completed,487463,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1304,1304,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Alberta,Requires Information on a Procedure,Completed,487445,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1305,1305,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Québec,"Requires Expert Information
Requires Information on a Procedure",Completed,487441,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1306,1306,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",British Columbia,"Requires Information on a Procedure
Requires Expert Information",Partial Resolution + Internal,487437,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1307,1307,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Saskatchewan,"Requires Expert Information
Requires Information on a Procedure",Referral (Internal),487262,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1308,1308,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Alberta,"Requires Information on a Procedure
Requires Expert Information",Referral (Internal),487117,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1309,1309,,Company,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",,Women Entrepreneurship Fund,"Small Business, Tourism and Marketplace Services",Ontario,Requires Information on a Procedure,Completed,486915,Closed,Small Business Tourism and Marketplace Services,"Financing
Industries and business"
1310,1310,Surrey,Individual,Telephone,Canada,2019-01-22,English,Jan,"Innovation, Science and Economic Development Canada",V4N6L8,,Connecting Families,British Columbia,"Requires Expert Information
Status Update",Partial Resolution + Internal,497588,Closed,Digital Transformation Service Sector,Internet radio and wireless
1311,1311,Markham,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",L3S3B7,,Connecting Families,Ontario,Requires Information on a Procedure,Completed,497757,Closed,Digital Transformation Service Sector,Internet radio and wireless
1312,1312,Scarborough,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",M1S2V8,,Connecting Families,Ontario,Requires Information on a Procedure,Completed,497761,Closed,Digital Transformation Service Sector,Internet radio and wireless
1313,1313,,Individual,Telephone,Canada,2019-01-21,English,Jan,Federal Government,,,"Canada Revenue Agency (CRA)
Canadian Anti-Fraud Centre (CAFC)",Ontario,Requires Expert Information,Completed,497758,Closed,,Other
1314,1314,,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Newfoundland and Labrador,Status Update,Partial Resolution + Internal,497752,Closed,Digital Transformation Service Sector,Internet radio and wireless
1315,1315,Laval,Individual,Telephone,Canada,2019-01-21,French,Jan,"Innovation, Science and Economic Development Canada",H7N3X2,,Connecting Families,Québec,Status Update,Completed,497751,Closed,Digital Transformation Service Sector,Internet radio and wireless
1316,1316,,Individual,Telephone,Unknown,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,,Requires Information on a Procedure,Completed,497756,Closed,Digital Transformation Service Sector,Internet radio and wireless
1317,1317,,Individual,Telephone,Canada,2019-01-21,French,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,"Requires Expert Information
Problem (Non-Technical)",Completed,497753,Closed,Digital Transformation Service Sector,Internet radio and wireless
1318,1318,,Entrepreneur,Telephone,Canada,2019-01-21,French,Jan,"Innovation, Science and Economic Development Canada",,NFP - Incorporation,Corporations Canada (CC),Québec,"Requires Information on a Procedure
Requires Navigational Aid",Completed,497754,Closed,Small Business Tourism and Marketplace Services,Corporations
1319,1319,,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497770,Closed,Digital Transformation Service Sector,Internet radio and wireless
1320,1320,East York,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",M4B2G1,,Connecting Families,Ontario,Requires Information on a Procedure,Completed,497769,Closed,Digital Transformation Service Sector,Internet radio and wireless
1321,1321,,Individual,Telephone,Canada,2019-01-21,French,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497775,Closed,Digital Transformation Service Sector,Internet radio and wireless
1322,1322,,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Ontario,Requires Information on a Procedure,Completed,497773,Closed,Digital Transformation Service Sector,Internet radio and wireless
1323,1323,,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Ontario,Requires Information on a Procedure,Completed,497774,Closed,Digital Transformation Service Sector,Internet radio and wireless
1324,1324,,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,Declaring Bankruptcy,Office of the Superintendent of Bankruptcy (OSB),Ontario,"Obtain Official Document
Requires Expert Information",Referral (Internal),497765,Closed,Small Business Tourism and Marketplace Services,Bankruptcy
1325,1325,,Individual,Telephone,Canada,2019-01-21,French,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497762,Closed,Digital Transformation Service Sector,Internet radio and wireless
1326,1326,,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,"Trade-Marks
Password
Update","Canadian Intellectual Property Office (CIPO)
IC Registration",Québec,Requires Information on a Procedure,Completed,497768,Closed,"Canadian Intellectual Property Office
Communications and Marketing Branch",Intellectual property and copyright
1327,1327,,Individual,Telephone,Canada,2019-01-21,French,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Québec,Requires Information on a Procedure,Completed,497766,Closed,Digital Transformation Service Sector,Internet radio and wireless
1328,1328,,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Newfoundland and Labrador,Requires Information on a Procedure,Completed,497767,Closed,Digital Transformation Service Sector,Internet radio and wireless
1329,1329,,Company,Telephone,United States,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,Ontario,Spectrum Management and Telecommunications,,"Payment of Fees
Requires Expert Information",Referral (Internal),497735,Closed,Spectrum Information Technologies and Telecommunications,Internet radio and wireless
1330,1330,,Individual,Telephone,Canada,2019-01-21,French,Jan,"Innovation, Science and Economic Development Canada",,Trade-Marks,Canadian Intellectual Property Office (CIPO),Ontario,Requires Expert Information,Referral (Internal),497734,Closed,Canadian Intellectual Property Office,Intellectual property and copyright
1331,1331,,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Ontario,Requires Information on a Procedure,Completed,497738,Closed,Digital Transformation Service Sector,Internet radio and wireless
1332,1332,,Individual,Telephone,Unknown,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,"Stream 1
Stream 2
Stream 3
Stream 4",Strategic Innovation Fund,,Requires Information on a Procedure,Completed,497737,Closed,Innovation Canada,Innovation
1333,1333,,Professional Services,Telephone,Canada,2019-01-21,French,Jan,"Innovation, Science and Economic Development Canada",,,Unknown,Québec,Requires Information on a Procedure,Completed,497729,Closed,,Other
1334,1334,,Company,Telephone,Canada,2019-01-21,French,Jan,"Innovation, Science and Economic Development Canada",,Dissolve a Corporation,Corporations Canada (CC),,Requires Expert Information,Completed,497727,Closed,Small Business Tourism and Marketplace Services,Corporations
1335,1335,,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Ontario,Status Update,Completed,497733,Closed,Digital Transformation Service Sector,Internet radio and wireless
1336,1336,,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,,Requires Information on a Procedure,Completed,497730,Closed,Digital Transformation Service Sector,Internet radio and wireless
1337,1337,,Individual,Telephone,Canada,2019-01-21,English,Jan,"Innovation, Science and Economic Development Canada",,,Connecting Families,Ontario,Requires Information on a Procedure,Completed,497731,Closed,Digital Transformation Service Sector,Internet radio and wireless
